Codi_Barri,Nom_Barri,Any,TipusEquipament,Indicador,Valor
1.0,el Raval,2011,Centres d'exposicions,Usuaris,352087
1.0,el Raval,2011,Centres d'exposicions,Visites_Exposicions_Temporals,186792
1.0,el Raval,2011,Centres d'exposicions,Num_Exposicions_Temporals,9
25.0,Sant Gervasi - la Bonanova,2011,Museus i col·leccions,Visitants,830282
25.0,Sant Gervasi - la Bonanova,2011,Museus i col·leccions,Usuaris,2428037
25.0,Sant Gervasi - la Bonanova,2011,Museus i col·leccions,Visites_Exposicions_Temporals,1315735
25.0,Sant Gervasi - la Bonanova,2011,Museus i col·leccions,Num_Exposicions_Temporals,5
25.0,Sant Gervasi - la Bonanova,2011,Museus i col·leccions,Fons_Colleccio,26381
2.0,el Barri Gòtic,2011,Espais d'interès arquitectònic,Visitants,287341
2.0,el Barri Gòtic,2011,Espais d'interès arquitectònic,Usuaris,287341
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Visitants,70321
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Usuaris,70321
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Visites_Exposicions_Temporals,56553
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Num_Exposicions_Temporals,5
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Fons_Colleccio,1886
11.0,el Poble-sec,2011,Museus i col·leccions,Visitants,237420
11.0,el Poble-sec,2011,Museus i col·leccions,Usuaris,237825
11.0,el Poble-sec,2011,Museus i col·leccions,Num_Exposicions_Temporals,1
11.0,el Poble-sec,2011,Museus i col·leccions,Fons_Colleccio,410
11.0,el Poble-sec,2011,Museus i col·leccions,Visitants,583831
11.0,el Poble-sec,2011,Museus i col·leccions,Usuaris,1113652
11.0,el Poble-sec,2011,Museus i col·leccions,Visites_Exposicions_Temporals,515269
11.0,el Poble-sec,2011,Museus i col·leccions,Num_Exposicions_Temporals,10
11.0,el Poble-sec,2011,Museus i col·leccions,Fons_Colleccio,17632
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Visitants,9370
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Usuaris,18572
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Visites_Exposicions_Temporals,10947
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Num_Exposicions_Temporals,8
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Fons_Colleccio,1238
2.0,el Barri Gòtic,2011,Museus i col·leccions,Visitants,1675735
2.0,el Barri Gòtic,2011,Museus i col·leccions,Usuaris,1675735
1.0,el Raval,2011,Centres d'exposicions,Visitants,30632
1.0,el Raval,2011,Centres d'exposicions,Usuaris,30952
1.0,el Raval,2011,Centres d'exposicions,Visites_Exposicions_Temporals,30632
1.0,el Raval,2011,Centres d'exposicions,Num_Exposicions_Temporals,10
7.0,la Dreta de Eixample,2011,Espais d'interès arquitectònic,Visitants,962293
7.0,la Dreta de Eixample,2011,Espais d'interès arquitectònic,Usuaris,1283765
7.0,la Dreta de Eixample,2011,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,281236
7.0,la Dreta de Eixample,2011,Espais d'interès arquitectònic,Num_Exposicions_Temporals,6
1.0,el Raval,2011,Centres d'exposicions,Visitants,57132
1.0,el Raval,2011,Centres d'exposicions,Usuaris,65499
1.0,el Raval,2011,Centres d'exposicions,Visites_Exposicions_Temporals,64286
1.0,el Raval,2011,Centres d'exposicions,Num_Exposicions_Temporals,8
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Visitants,33880
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Usuaris,35538
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Visites_Exposicions_Temporals,33880
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Num_Exposicions_Temporals,2
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Fons_Colleccio,302
11.0,el Poble-sec,2011,Museus i col·leccions,Visitants,30125
11.0,el Poble-sec,2011,Museus i col·leccions,Usuaris,30125
11.0,el Poble-sec,2011,Museus i col·leccions,Num_Exposicions_Temporals,2
11.0,el Poble-sec,2011,Museus i col·leccions,Fons_Colleccio,25029
1.0,el Raval,2011,Museus i col·leccions,Visitants,344871
1.0,el Raval,2011,Museus i col·leccions,Usuaris,704999
1.0,el Raval,2011,Museus i col·leccions,Visites_Exposicions_Temporals,434092
1.0,el Raval,2011,Museus i col·leccions,Num_Exposicions_Temporals,12
1.0,el Raval,2011,Museus i col·leccions,Fons_Colleccio,5056
2.0,el Barri Gòtic,2011,Museus i col·leccions,Visitants,481802
2.0,el Barri Gòtic,2011,Museus i col·leccions,Usuaris,586331
2.0,el Barri Gòtic,2011,Museus i col·leccions,Visites_Exposicions_Temporals,105362
2.0,el Barri Gòtic,2011,Museus i col·leccions,Num_Exposicions_Temporals,6
2.0,el Barri Gòtic,2011,Museus i col·leccions,Fons_Colleccio,60873
3.0,la Barceloneta,2011,Museus i col·leccions,Visitants,191978
3.0,la Barceloneta,2011,Museus i col·leccions,Usuaris,251444
3.0,la Barceloneta,2011,Museus i col·leccions,Visites_Exposicions_Temporals,77688
3.0,la Barceloneta,2011,Museus i col·leccions,Num_Exposicions_Temporals,11
3.0,la Barceloneta,2011,Museus i col·leccions,Fons_Colleccio,17825
2.0,el Barri Gòtic,2011,Museus i col·leccions,Visitants,197828
2.0,el Barri Gòtic,2011,Museus i col·leccions,Usuaris,197828
5.0,el Fort Pienc,2011,Museus i col·leccions,Num_Exposicions_Temporals,1
70.0,el Besòs i el Maresme,2011,Museus i col·leccions,Visitants,217252
70.0,el Besòs i el Maresme,2011,Museus i col·leccions,Usuaris,240897
70.0,el Besòs i el Maresme,2011,Museus i col·leccions,Visites_Exposicions_Temporals,8318
70.0,el Besòs i el Maresme,2011,Museus i col·leccions,Num_Exposicions_Temporals,4
70.0,el Besòs i el Maresme,2011,Museus i col·leccions,Fons_Colleccio,3746717
2.0,el Barri Gòtic,2011,Museus i col·leccions,Visitants,39384
2.0,el Barri Gòtic,2011,Museus i col·leccions,Usuaris,39384
5.0,el Fort Pienc,2011,Museus i col·leccions,Visitants,33821
5.0,el Fort Pienc,2011,Museus i col·leccions,Usuaris,73981
5.0,el Fort Pienc,2011,Museus i col·leccions,Visites_Exposicions_Temporals,21920
5.0,el Fort Pienc,2011,Museus i col·leccions,Fons_Colleccio,26222
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Visitants,154133
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Usuaris,196980
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Fons_Colleccio,3724
66.0,el Parc i la Llacuna del Poblenou,2011,Museus i col·leccions,Visitants,94396
66.0,el Parc i la Llacuna del Poblenou,2011,Museus i col·leccions,Usuaris,187812
66.0,el Parc i la Llacuna del Poblenou,2011,Museus i col·leccions,Visites_Exposicions_Temporals,91307
66.0,el Parc i la Llacuna del Poblenou,2011,Museus i col·leccions,Num_Exposicions_Temporals,11
66.0,el Parc i la Llacuna del Poblenou,2011,Museus i col·leccions,Fons_Colleccio,48656
20.0,la Maternitat i Sant Ramon,2011,Museus i col·leccions,Visitants,1626990
20.0,la Maternitat i Sant Ramon,2011,Museus i col·leccions,Usuaris,1626990
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Visitants,16800
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Usuaris,19737
22.0,"Vallvidrera, el Tibidabo i les Planes",2011,Museus i col·leccions,Visitants,115202
22.0,"Vallvidrera, el Tibidabo i les Planes",2011,Museus i col·leccions,Usuaris,115202
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Visitants,300504
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Usuaris,300504
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Num_Exposicions_Temporals,2
7.0,la Dreta de Eixample,2011,Museus i col·leccions,Fons_Colleccio,1031
11.0,el Poble-sec,2011,Museus i col·leccions,Visitants,13736
11.0,el Poble-sec,2011,Museus i col·leccions,Usuaris,32120
11.0,el Poble-sec,2011,Museus i col·leccions,Visites_Exposicions_Temporals,15734
11.0,el Poble-sec,2011,Museus i col·leccions,Num_Exposicions_Temporals,4
11.0,el Poble-sec,2011,Museus i col·leccions,Fons_Colleccio,71742
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Visitants,14200
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Usuaris,14200
2.0,el Barri Gòtic,2011,Museus i col·leccions,Visitants,25912
2.0,el Barri Gòtic,2011,Museus i col·leccions,Usuaris,53117
2.0,el Barri Gòtic,2011,Museus i col·leccions,Visites_Exposicions_Temporals,25912
2.0,el Barri Gòtic,2011,Museus i col·leccions,Num_Exposicions_Temporals,1
2.0,el Barri Gòtic,2011,Museus i col·leccions,Fons_Colleccio,55000
8.0,l'Antiga Esquerra de l'Eixample,2011,Museus i col·leccions,Visitants,4463
8.0,l'Antiga Esquerra de l'Eixample,2011,Museus i col·leccions,Usuaris,5427
1.0,el Raval,2011,Museus i col·leccions,Visitants,195282
1.0,el Raval,2011,Museus i col·leccions,Usuaris,284931
1.0,el Raval,2011,Museus i col·leccions,Visites_Exposicions_Temporals,10114
1.0,el Raval,2011,Museus i col·leccions,Num_Exposicions_Temporals,2
1.0,el Raval,2011,Museus i col·leccions,Fons_Colleccio,7167
11.0,el Poble-sec,2011,Museus i col·leccions,Visitants,466602
11.0,el Poble-sec,2011,Museus i col·leccions,Usuaris,988242
11.0,el Poble-sec,2011,Museus i col·leccions,Visites_Exposicions_Temporals,544954
11.0,el Poble-sec,2011,Museus i col·leccions,Num_Exposicions_Temporals,5
11.0,el Poble-sec,2011,Museus i col·leccions,Fons_Colleccio,271554
11.0,el Poble-sec,2011,Museus i col·leccions,Visitants,73430
11.0,el Poble-sec,2011,Museus i col·leccions,Usuaris,168182
11.0,el Poble-sec,2011,Museus i col·leccions,Visites_Exposicions_Temporals,73430
7.0,la Dreta de Eixample,2011,Centres d'exposicions,Visites_Exposicions_Temporals,641840
11.0,el Poble-sec,2011,Museus i col·leccions,Num_Exposicions_Temporals,6
11.0,el Poble-sec,2011,Museus i col·leccions,Fons_Colleccio,798
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Visitants,1057399
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Usuaris,1464828
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Visites_Exposicions_Temporals,434187
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Num_Exposicions_Temporals,5
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Fons_Colleccio,4504
1.0,el Raval,2011,Espais d'interès arquitectònic,Visitants,151355
1.0,el Raval,2011,Espais d'interès arquitectònic,Usuaris,151355
1.0,el Raval,2011,Espais d'interès arquitectònic,Fons_Colleccio,89
7.0,la Dreta de Eixample,2011,Centres d'exposicions,Visitants,641840
7.0,la Dreta de Eixample,2011,Centres d'exposicions,Usuaris,641840
7.0,la Dreta de Eixample,2011,Centres d'exposicions,Num_Exposicions_Temporals,1
11.0,el Poble-sec,2011,Espais d'interès arquitectònic,Visitants,89844
11.0,el Poble-sec,2011,Espais d'interès arquitectònic,Usuaris,89844
11.0,el Poble-sec,2011,Espais d'interès arquitectònic,Fons_Colleccio,3812
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Visitants,1164013
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Usuaris,1164013
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Museus i col·leccions,Fons_Colleccio,2130
1.0,el Raval,2010,Centres d'exposicions,Visitants,196703
1.0,el Raval,2010,Centres d'exposicions,Usuaris,264572
1.0,el Raval,2010,Centres d'exposicions,Visites_Exposicions_Temporals,246848
1.0,el Raval,2010,Centres d'exposicions,Num_Exposicions_Temporals,18
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Arxius,Visitants,23736
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Arxius,Usuaris,24156
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Arxius,Visites_Exposicions_Temporals,23736
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Arxius,Num_Exposicions_Temporals,3
6.0,la Sagrada Família,2010,Espais d'interès arquitectònic,Visitants,2317349
6.0,la Sagrada Família,2010,Espais d'interès arquitectònic,Usuaris,2317349
14.0,la Font de la Guatlla,2010,Centres d'exposicions,Visitants,733945
14.0,la Font de la Guatlla,2010,Centres d'exposicions,Usuaris,1552110
14.0,la Font de la Guatlla,2010,Centres d'exposicions,Visites_Exposicions_Temporals,1241572
14.0,la Font de la Guatlla,2010,Centres d'exposicions,Num_Exposicions_Temporals,15
66.0,el Parc i la Llacuna del Poblenou,2010,Museus i col·leccions,Visitants,16902
66.0,el Parc i la Llacuna del Poblenou,2010,Museus i col·leccions,Usuaris,19612
66.0,el Parc i la Llacuna del Poblenou,2010,Museus i col·leccions,Num_Exposicions_Temporals,7
7.0,la Dreta de Eixample,2010,Espais d'interès arquitectònic,Visitants,673786
7.0,la Dreta de Eixample,2010,Espais d'interès arquitectònic,Usuaris,673786
30.0,la Salut,2010,Espais d'interès arquitectònic,Visitants,412054
30.0,la Salut,2010,Espais d'interès arquitectònic,Usuaris,412054
11.0,el Poble-sec,2010,Museus i col·leccions,Visitants,1200000
11.0,el Poble-sec,2010,Museus i col·leccions,Usuaris,1302855
1.0,el Raval,2010,Centres d'exposicions,Visitants,359964
1.0,el Raval,2010,Centres d'exposicions,Usuaris,359964
1.0,el Raval,2010,Centres d'exposicions,Visites_Exposicions_Temporals,201524
1.0,el Raval,2010,Centres d'exposicions,Num_Exposicions_Temporals,10
25.0,Sant Gervasi - la Bonanova,2010,Museus i col·leccions,Visitants,721337
25.0,Sant Gervasi - la Bonanova,2010,Museus i col·leccions,Usuaris,2128453
25.0,Sant Gervasi - la Bonanova,2010,Museus i col·leccions,Visites_Exposicions_Temporals,1132773
25.0,Sant Gervasi - la Bonanova,2010,Museus i col·leccions,Num_Exposicions_Temporals,6
25.0,Sant Gervasi - la Bonanova,2010,Museus i col·leccions,Fons_Colleccio,26381
2.0,el Barri Gòtic,2010,Espais d'interès arquitectònic,Visitants,328401
2.0,el Barri Gòtic,2010,Espais d'interès arquitectònic,Usuaris,328401
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Visitants,81727
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Usuaris,81727
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Visites_Exposicions_Temporals,71244
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Num_Exposicions_Temporals,7
7.0,la Dreta de Eixample,2010,Espais d'interès arquitectònic,Usuaris,1022887
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Fons_Colleccio,1884
11.0,el Poble-sec,2010,Museus i col·leccions,Visitants,237971
11.0,el Poble-sec,2010,Museus i col·leccions,Usuaris,392193
11.0,el Poble-sec,2010,Museus i col·leccions,Visites_Exposicions_Temporals,153907
11.0,el Poble-sec,2010,Museus i col·leccions,Num_Exposicions_Temporals,5
11.0,el Poble-sec,2010,Museus i col·leccions,Fons_Colleccio,335
11.0,el Poble-sec,2010,Museus i col·leccions,Visitants,561217
11.0,el Poble-sec,2010,Museus i col·leccions,Usuaris,1102558
11.0,el Poble-sec,2010,Museus i col·leccions,Visites_Exposicions_Temporals,487901
11.0,el Poble-sec,2010,Museus i col·leccions,Num_Exposicions_Temporals,12
11.0,el Poble-sec,2010,Museus i col·leccions,Fons_Colleccio,15775
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Visitants,9414
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Usuaris,13720
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Visites_Exposicions_Temporals,12488
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Num_Exposicions_Temporals,9
7.0,la Dreta de Eixample,2010,Museus i col·leccions,Fons_Colleccio,1238
2.0,el Barri Gòtic,2010,Museus i col·leccions,Visitants,1514570
2.0,el Barri Gòtic,2010,Museus i col·leccions,Usuaris,1660261
1.0,el Raval,2010,Centres d'exposicions,Visitants,55628
1.0,el Raval,2010,Centres d'exposicions,Usuaris,57145
1.0,el Raval,2010,Centres d'exposicions,Visites_Exposicions_Temporals,55628
1.0,el Raval,2010,Centres d'exposicions,Num_Exposicions_Temporals,10
7.0,la Dreta de Eixample,2010,Espais d'interès arquitectònic,Visitants,943782
7.0,la Dreta de Eixample,2010,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,29821
7.0,la Dreta de Eixample,2010,Espais d'interès arquitectònic,Num_Exposicions_Temporals,6
1.0,el Raval,2010,Centres d'exposicions,Visitants,84775
1.0,el Raval,2010,Centres d'exposicions,Usuaris,86353
1.0,el Raval,2010,Centres d'exposicions,Visites_Exposicions_Temporals,84775
1.0,el Raval,2010,Centres d'exposicions,Num_Exposicions_Temporals,8
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Museus i col·leccions,Visitants,32704
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Museus i col·leccions,Usuaris,34053
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Museus i col·leccions,Visites_Exposicions_Temporals,32704
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Museus i col·leccions,Num_Exposicions_Temporals,2
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Museus i col·leccions,Fons_Colleccio,310
11.0,el Poble-sec,2010,Museus i col·leccions,Visitants,26012
11.0,el Poble-sec,2010,Museus i col·leccions,Usuaris,26012
11.0,el Poble-sec,2010,Museus i col·leccions,Num_Exposicions_Temporals,4
11.0,el Poble-sec,2010,Museus i col·leccions,Fons_Colleccio,19037
1.0,el Raval,2010,Museus i col·leccions,Visitants,369918
1.0,el Raval,2010,Museus i col·leccions,Usuaris,746592
1.0,el Raval,2010,Museus i col·leccions,Visites_Exposicions_Temporals,489404
1.0,el Raval,2010,Museus i col·leccions,Num_Exposicions_Temporals,14
1.0,el Raval,2010,Museus i col·leccions,Fons_Colleccio,4395
2.0,el Barri Gòtic,2010,Museus i col·leccions,Visitants,514037
2.0,el Barri Gòtic,2010,Museus i col·leccions,Usuaris,632332
2.0,el Barri Gòtic,2010,Museus i col·leccions,Visites_Exposicions_Temporals,73775
2.0,el Barri Gòtic,2010,Museus i col·leccions,Num_Exposicions_Temporals,4
2.0,el Barri Gòtic,2010,Museus i col·leccions,Fons_Colleccio,58778
3.0,la Barceloneta,2010,Museus i col·leccions,Visitants,254285
3.0,la Barceloneta,2010,Museus i col·leccions,Usuaris,306256
3.0,la Barceloneta,2010,Museus i col·leccions,Visites_Exposicions_Temporals,120935
3.0,la Barceloneta,2010,Museus i col·leccions,Num_Exposicions_Temporals,10
3.0,la Barceloneta,2010,Museus i col·leccions,Fons_Colleccio,11853
2.0,el Barri Gòtic,2010,Museus i col·leccions,Visitants,198972
2.0,el Barri Gòtic,2010,Museus i col·leccions,Usuaris,198972
70.0,el Besòs i el Maresme,2010,Museus i col·leccions,Visitants,81208
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Museus i col·leccions,Usuaris,179918
70.0,el Besòs i el Maresme,2010,Museus i col·leccions,Usuaris,113881
70.0,el Besòs i el Maresme,2010,Museus i col·leccions,Visites_Exposicions_Temporals,32895
70.0,el Besòs i el Maresme,2010,Museus i col·leccions,Num_Exposicions_Temporals,2
70.0,el Besòs i el Maresme,2010,Museus i col·leccions,Fons_Colleccio,3121058
2.0,el Barri Gòtic,2010,Museus i col·leccions,Visitants,28727
2.0,el Barri Gòtic,2010,Museus i col·leccions,Usuaris,28727
2.0,el Barri Gòtic,2010,Museus i col·leccions,Fons_Colleccio,0
5.0,el Fort Pienc,2010,Museus i col·leccions,Visitants,33823
5.0,el Fort Pienc,2010,Museus i col·leccions,Usuaris,54159
5.0,el Fort Pienc,2010,Museus i col·leccions,Fons_Colleccio,26211
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Museus i col·leccions,Visitants,141292
4.0,"Sant Pere, Santa Caterina i la Ribera",2010,Museus i col·leccions,Fons_Colleccio,3723
