Codi_Barri,Nom_Barri,Any,Tipus_Equipament,Indicador,Valor
04,"Sant Pere, Santa Caterina i la Ribera",2015,Arts escèniques,Funcions,229
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Aforament,107584
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Entrades_Venudes,45566
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Espectacles,21
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Espectadors,53334
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Funcions,379
11,el Poble-sec,2015,Arts escèniques,Aforament,5019
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,2834
11,el Poble-sec,2015,Arts escèniques,Espectacles,6
11,el Poble-sec,2015,Arts escèniques,Espectadors,4277
11,el Poble-sec,2015,Arts escèniques,Funcions,37
11,el Poble-sec,2015,Arts escèniques,Aforament,6531
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,3690
11,el Poble-sec,2015,Arts escèniques,Espectacles,22
11,el Poble-sec,2015,Arts escèniques,Espectadors,5503
11,el Poble-sec,2015,Arts escèniques,Funcions,66
11,el Poble-sec,2015,Arts escèniques,Aforament,37966
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,23887
11,el Poble-sec,2015,Arts escèniques,Espectacles,33
11,el Poble-sec,2015,Arts escèniques,Espectadors,29317
11,el Poble-sec,2015,Arts escèniques,Funcions,99
11,el Poble-sec,2015,Arts escèniques,Aforament,8000
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,3493
11,el Poble-sec,2015,Arts escèniques,Espectacles,10
11,el Poble-sec,2015,Arts escèniques,Espectadors,5909
11,el Poble-sec,2015,Arts escèniques,Funcions,25
61,la Sagrera,2015,Arts escèniques,Aforament,3072
61,la Sagrera,2015,Arts escèniques,Entrades_Venudes,1638
61,la Sagrera,2015,Arts escèniques,Espectacles,14
61,la Sagrera,2015,Arts escèniques,Espectadors,1862
61,la Sagrera,2015,Arts escèniques,Funcions,57
31,la Vila de Gràcia,2015,Arts escèniques,Aforament,9582
31,la Vila de Gràcia,2015,Arts escèniques,Entrades_Venudes,5669
31,la Vila de Gràcia,2015,Arts escèniques,Espectacles,49
31,la Vila de Gràcia,2015,Arts escèniques,Espectadors,6210
31,la Vila de Gràcia,2015,Arts escèniques,Funcions,182
07,la Dreta de Eixample,2015,Arts escèniques,Aforament,11498
07,la Dreta de Eixample,2015,Arts escèniques,Entrades_Venudes,6050
07,la Dreta de Eixample,2015,Arts escèniques,Espectacles,29
07,la Dreta de Eixample,2015,Arts escèniques,Espectadors,7142
07,la Dreta de Eixample,2015,Arts escèniques,Funcions,210
68,el Poblenou,2015,Arts escèniques,Aforament,17061
68,el Poblenou,2015,Arts escèniques,Entrades_Venudes,11035
68,el Poblenou,2015,Arts escèniques,Espectacles,17
68,el Poblenou,2015,Arts escèniques,Espectadors,12923
68,el Poblenou,2015,Arts escèniques,Funcions,221
01,el Raval,2015,Arts escèniques,Aforament,7330
01,el Raval,2015,Arts escèniques,Entrades_Venudes,4431
01,el Raval,2015,Arts escèniques,Espectacles,24
01,el Raval,2015,Arts escèniques,Espectadors,4853
01,el Raval,2015,Arts escèniques,Funcions,152
18,Sants,2015,Arts escèniques,Aforament,5760
18,Sants,2015,Arts escèniques,Entrades_Venudes,4522
18,Sants,2015,Arts escèniques,Espectacles,5
18,Sants,2015,Arts escèniques,Espectadors,4823
18,Sants,2015,Arts escèniques,Funcions,131
10,Sant Antoni,2015,Arts escèniques,Aforament,42685
10,Sant Antoni,2015,Arts escèniques,Entrades_Venudes,22796
10,Sant Antoni,2015,Arts escèniques,Espectacles,12
10,Sant Antoni,2015,Arts escèniques,Espectadors,26166
10,Sant Antoni,2015,Arts escèniques,Funcions,347
05,el Fort Pienc,2015,Arts escèniques,Aforament,26411
05,el Fort Pienc,2015,Arts escèniques,Entrades_Venudes,11458
05,el Fort Pienc,2015,Arts escèniques,Espectacles,18
05,el Fort Pienc,2015,Arts escèniques,Espectadors,13783
01,el Raval,2015,Arts escèniques,Funcions,366
05,el Fort Pienc,2015,Arts escèniques,Funcions,320
60,Sant Andreu,2015,Arts escèniques,Aforament,66705
60,Sant Andreu,2015,Arts escèniques,Entrades_Venudes,37540
60,Sant Andreu,2015,Arts escèniques,Espectacles,57
60,Sant Andreu,2015,Arts escèniques,Espectadors,41483
60,Sant Andreu,2015,Arts escèniques,Funcions,230
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Aforament,13275
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Entrades_Venudes,7396
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Espectacles,16
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Espectadors,8939
08,l'Antiga Esquerra de l'Eixample,2015,Arts escèniques,Funcions,198
11,el Poble-sec,2015,Arts escèniques,Aforament,178080
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,63780
11,el Poble-sec,2015,Arts escèniques,Espectacles,9
11,el Poble-sec,2015,Arts escèniques,Espectadors,73281
11,el Poble-sec,2015,Arts escèniques,Funcions,190
04,"Sant Pere, Santa Caterina i la Ribera",2015,Arts escèniques,Aforament,206640
04,"Sant Pere, Santa Caterina i la Ribera",2015,Arts escèniques,Entrades_Venudes,95267
04,"Sant Pere, Santa Caterina i la Ribera",2015,Arts escèniques,Espectacles,17
04,"Sant Pere, Santa Caterina i la Ribera",2015,Arts escèniques,Espectadors,106912
04,"Sant Pere, Santa Caterina i la Ribera",2015,Arts escèniques,Funcions,287
11,el Poble-sec,2015,Arts escèniques,Aforament,201234
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,93225
11,el Poble-sec,2015,Arts escèniques,Espectacles,15
11,el Poble-sec,2015,Arts escèniques,Espectadors,103199
11,el Poble-sec,2015,Arts escèniques,Funcions,311
01,el Raval,2015,Arts escèniques,Aforament,51033
01,el Raval,2015,Arts escèniques,Entrades_Venudes,21670
01,el Raval,2015,Arts escèniques,Espectacles,29
01,el Raval,2015,Arts escèniques,Espectadors,24677
06,la Sagrada Família,2015,Arts escèniques,Aforament,46367
06,la Sagrada Família,2015,Arts escèniques,Entrades_Venudes,19290
06,la Sagrada Família,2015,Arts escèniques,Espectacles,22
06,la Sagrada Família,2015,Arts escèniques,Espectadors,22482
06,la Sagrada Família,2015,Arts escèniques,Funcions,337
06,la Sagrada Família,2015,Arts escèniques,Aforament,2200
06,la Sagrada Família,2015,Arts escèniques,Entrades_Venudes,850
06,la Sagrada Família,2015,Arts escèniques,Espectacles,4
06,la Sagrada Família,2015,Arts escèniques,Espectadors,1071
06,la Sagrada Família,2015,Arts escèniques,Funcions,32
01,el Raval,2015,Arts escèniques,Aforament,145040
01,el Raval,2015,Arts escèniques,Entrades_Venudes,52901
01,el Raval,2015,Arts escèniques,Espectacles,18
01,el Raval,2015,Arts escèniques,Espectadors,61216
01,el Raval,2015,Arts escèniques,Funcions,307
11,el Poble-sec,2015,Arts escèniques,Aforament,39976
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,27299
11,el Poble-sec,2015,Arts escèniques,Espectacles,10
11,el Poble-sec,2015,Arts escèniques,Espectadors,32279
11,el Poble-sec,2015,Arts escèniques,Funcions,19
11,el Poble-sec,2015,Arts escèniques,Aforament,22863
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,17229
11,el Poble-sec,2015,Arts escèniques,Espectacles,9
11,el Poble-sec,2015,Arts escèniques,Espectadors,20034
11,el Poble-sec,2015,Arts escèniques,Funcions,151
31,la Vila de Gràcia,2015,Arts escèniques,Aforament,37819
31,la Vila de Gràcia,2015,Arts escèniques,Entrades_Venudes,31168
31,la Vila de Gràcia,2015,Arts escèniques,Espectacles,13
31,la Vila de Gràcia,2015,Arts escèniques,Espectadors,35378
31,la Vila de Gràcia,2015,Arts escèniques,Funcions,189
11,el Poble-sec,2015,Arts escèniques,Aforament,99085
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,65572
11,el Poble-sec,2015,Arts escèniques,Espectacles,20
11,el Poble-sec,2015,Arts escèniques,Espectadors,74103
11,el Poble-sec,2015,Arts escèniques,Funcions,218
05,el Fort Pienc,2015,Arts escèniques,Aforament,117356
05,el Fort Pienc,2015,Arts escèniques,Entrades_Venudes,75917
05,el Fort Pienc,2015,Arts escèniques,Espectacles,6
05,el Fort Pienc,2015,Arts escèniques,Espectadors,83864
05,el Fort Pienc,2015,Arts escèniques,Funcions,150
05,el Fort Pienc,2015,Arts escèniques,Aforament,39642
05,el Fort Pienc,2015,Arts escèniques,Entrades_Venudes,21170
05,el Fort Pienc,2015,Arts escèniques,Espectacles,7
05,el Fort Pienc,2015,Arts escèniques,Espectadors,25262
05,el Fort Pienc,2015,Arts escèniques,Funcions,140
05,el Fort Pienc,2015,Arts escèniques,Aforament,17468
05,el Fort Pienc,2015,Arts escèniques,Entrades_Venudes,9982
05,el Fort Pienc,2015,Arts escèniques,Espectacles,13
05,el Fort Pienc,2015,Arts escèniques,Espectadors,12758
05,el Fort Pienc,2015,Arts escèniques,Funcions,85
01,el Raval,2015,Arts escèniques,Aforament,185597
01,el Raval,2015,Arts escèniques,Entrades_Venudes,98242
01,el Raval,2015,Arts escèniques,Espectacles,21
01,el Raval,2015,Arts escèniques,Espectadors,114048
01,el Raval,2015,Arts escèniques,Funcions,317
01,el Raval,2015,Arts escèniques,Aforament,9284
01,el Raval,2015,Arts escèniques,Entrades_Venudes,4009
01,el Raval,2015,Arts escèniques,Espectacles,2
01,el Raval,2015,Arts escèniques,Espectadors,4981
01,el Raval,2015,Arts escèniques,Funcions,43
01,el Raval,2015,Arts escèniques,Aforament,163596
01,el Raval,2015,Arts escèniques,Entrades_Venudes,92482
01,el Raval,2015,Arts escèniques,Espectacles,20
01,el Raval,2015,Arts escèniques,Espectadors,103614
01,el Raval,2015,Arts escèniques,Funcions,373
01,el Raval,2015,Arts escèniques,Aforament,5058
01,el Raval,2015,Arts escèniques,Entrades_Venudes,3619
01,el Raval,2015,Arts escèniques,Espectacles,47
01,el Raval,2015,Arts escèniques,Espectadors,3839
01,el Raval,2015,Arts escèniques,Funcions,150
01,el Raval,2015,Arts escèniques,Aforament,38924
01,el Raval,2015,Arts escèniques,Entrades_Venudes,18800
01,el Raval,2015,Arts escèniques,Espectacles,41
01,el Raval,2015,Arts escèniques,Espectadors,22056
01,el Raval,2015,Arts escèniques,Funcions,366
07,la Dreta de Eixample,2015,Arts escèniques,Aforament,362219
07,la Dreta de Eixample,2015,Arts escèniques,Entrades_Venudes,165825
07,la Dreta de Eixample,2015,Arts escèniques,Espectacles,11
07,la Dreta de Eixample,2015,Arts escèniques,Espectadors,177408
07,la Dreta de Eixample,2015,Arts escèniques,Funcions,263
11,el Poble-sec,2015,Arts escèniques,Aforament,252103
11,el Poble-sec,2015,Arts escèniques,Entrades_Venudes,180773
11,el Poble-sec,2015,Arts escèniques,Espectacles,2
11,el Poble-sec,2015,Arts escèniques,Espectadors,190142
11,el Poble-sec,2015,Arts escèniques,Funcions,241
31,la Vila de Gràcia,2015,Arts escèniques,Aforament,65390
31,la Vila de Gràcia,2015,Arts escèniques,Entrades_Venudes,22926
31,la Vila de Gràcia,2015,Arts escèniques,Espectacles,36
31,la Vila de Gràcia,2015,Arts escèniques,Espectadors,23848
31,la Vila de Gràcia,2015,Arts escèniques,Funcions,595
31,la Vila de Gràcia,2015,Arts escèniques,Aforament,3600
31,la Vila de Gràcia,2015,Arts escèniques,Entrades_Venudes,796
31,la Vila de Gràcia,2015,Arts escèniques,Espectacles,4
31,la Vila de Gràcia,2015,Arts escèniques,Espectadors,803
31,la Vila de Gràcia,2015,Arts escèniques,Funcions,45
31,la Vila de Gràcia,2015,Arts escèniques,Aforament,165182
31,la Vila de Gràcia,2015,Arts escèniques,Entrades_Venudes,58556
31,la Vila de Gràcia,2015,Arts escèniques,Espectacles,16
31,la Vila de Gràcia,2015,Arts escèniques,Espectadors,60669
31,la Vila de Gràcia,2015,Arts escèniques,Funcions,457
31,la Vila de Gràcia,2014,Arts escèniques,Aforament,24655
31,la Vila de Gràcia,2014,Arts escèniques,Entrades_Venudes,8372
31,la Vila de Gràcia,2014,Arts escèniques,Espectacles,11
31,la Vila de Gràcia,2014,Arts escèniques,Espectadors,10135
31,la Vila de Gràcia,2014,Arts escèniques,Funcions,189
DB,Diversos barris,2014,Arts escèniques,Aforament,9168
DB,Diversos barris,2014,Arts escèniques,Entrades_Venudes,3409
DB,Diversos barris,2014,Arts escèniques,Espectacles,4
DB,Diversos barris,2014,Arts escèniques,Espectadors,5164
DB,Diversos barris,2014,Arts escèniques,Funcions,14
09,la Nova Esquerra de l'Eixample,2014,Arts escèniques,Aforament,49679
09,la Nova Esquerra de l'Eixample,2014,Arts escèniques,Entrades_Venudes,11238
01,el Raval,2014,Arts escèniques,Funcions,319
09,la Nova Esquerra de l'Eixample,2014,Arts escèniques,Espectacles,20
09,la Nova Esquerra de l'Eixample,2014,Arts escèniques,Espectadors,14420
09,la Nova Esquerra de l'Eixample,2014,Arts escèniques,Funcions,151
01,el Raval,2014,Arts escèniques,Aforament,110159
01,el Raval,2014,Arts escèniques,Entrades_Venudes,55368
01,el Raval,2014,Arts escèniques,Espectacles,21
01,el Raval,2014,Arts escèniques,Espectadors,65008
01,el Raval,2014,Arts escèniques,Funcions,176
01,el Raval,2014,Arts escèniques,Aforament,1240
01,el Raval,2014,Arts escèniques,Entrades_Venudes,543
01,el Raval,2014,Arts escèniques,Espectacles,4
01,el Raval,2014,Arts escèniques,Espectadors,620
01,el Raval,2014,Arts escèniques,Funcions,18
01,el Raval,2014,Arts escèniques,Aforament,31821
01,el Raval,2014,Arts escèniques,Entrades_Venudes,19954
01,el Raval,2014,Arts escèniques,Espectacles,10
01,el Raval,2014,Arts escèniques,Espectadors,23137
01,el Raval,2014,Arts escèniques,Funcions,139
02,el Barri Gòtic,2014,Arts escèniques,Aforament,104794
02,el Barri Gòtic,2014,Arts escèniques,Entrades_Venudes,47793
02,el Barri Gòtic,2014,Arts escèniques,Espectacles,10
02,el Barri Gòtic,2014,Arts escèniques,Espectadors,54054
02,el Barri Gòtic,2014,Arts escèniques,Funcions,405
02,el Barri Gòtic,2014,Arts escèniques,Aforament,180688
02,el Barri Gòtic,2014,Arts escèniques,Entrades_Venudes,91006
02,el Barri Gòtic,2014,Arts escèniques,Espectacles,24
02,el Barri Gòtic,2014,Arts escèniques,Espectadors,100340
02,el Barri Gòtic,2014,Arts escèniques,Funcions,346
07,la Dreta de Eixample,2014,Arts escèniques,Aforament,211144
07,la Dreta de Eixample,2014,Arts escèniques,Entrades_Venudes,126138
07,la Dreta de Eixample,2014,Arts escèniques,Espectacles,17
07,la Dreta de Eixample,2014,Arts escèniques,Espectadors,135491
07,la Dreta de Eixample,2014,Arts escèniques,Funcions,271
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Aforament,88800
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Entrades_Venudes,27424
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Espectacles,16
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Espectadors,28683
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Funcions,296
02,el Barri Gòtic,2014,Arts escèniques,Aforament,16407
02,el Barri Gòtic,2014,Arts escèniques,Entrades_Venudes,9843
02,el Barri Gòtic,2014,Arts escèniques,Espectacles,60
02,el Barri Gòtic,2014,Arts escèniques,Espectadors,11911
02,el Barri Gòtic,2014,Arts escèniques,Funcions,338
11,el Poble-sec,2014,Arts escèniques,Aforament,52139
11,el Poble-sec,2014,Arts escèniques,Entrades_Venudes,31219
11,el Poble-sec,2014,Arts escèniques,Espectacles,15
61,la Sagrera,2014,Arts escèniques,Espectadors,2878
11,el Poble-sec,2014,Arts escèniques,Espectadors,33827
11,el Poble-sec,2014,Arts escèniques,Funcions,294
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Aforament,33780
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Entrades_Venudes,12360
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Espectacles,35
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Espectadors,13288
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Funcions,258
11,el Poble-sec,2014,Arts escèniques,Aforament,16372
11,el Poble-sec,2014,Arts escèniques,Entrades_Venudes,7471
11,el Poble-sec,2014,Arts escèniques,Espectacles,7
11,el Poble-sec,2014,Arts escèniques,Espectadors,8437
11,el Poble-sec,2014,Arts escèniques,Funcions,86
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Aforament,9810
01,el Raval,2014,Arts escèniques,Aforament,302964
01,el Raval,2014,Arts escèniques,Entrades_Venudes,247542
01,el Raval,2014,Arts escèniques,Espectacles,33
01,el Raval,2014,Arts escèniques,Espectadors,263792
01,el Raval,2014,Arts escèniques,Funcions,151
11,el Poble-sec,2014,Arts escèniques,Aforament,12106
11,el Poble-sec,2014,Arts escèniques,Espectacles,28
11,el Poble-sec,2014,Arts escèniques,Espectadors,8891
11,el Poble-sec,2014,Arts escèniques,Funcions,108
31,la Vila de Gràcia,2014,Arts escèniques,Aforament,69390
31,la Vila de Gràcia,2014,Arts escèniques,Entrades_Venudes,30261
31,la Vila de Gràcia,2014,Arts escèniques,Espectacles,22
31,la Vila de Gràcia,2014,Arts escèniques,Espectadors,36019
31,la Vila de Gràcia,2014,Arts escèniques,Funcions,283
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Entrades_Venudes,5827
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Espectacles,27
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Espectadors,6541
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Funcions,199
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Aforament,35513
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Entrades_Venudes,15497
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Espectacles,45
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Espectadors,19015
04,"Sant Pere, Santa Caterina i la Ribera",2014,Arts escèniques,Funcions,475
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Aforament,132664
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Entrades_Venudes,90165
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Espectacles,12
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Espectadors,94478
08,l'Antiga Esquerra de l'Eixample,2014,Arts escèniques,Funcions,386
11,el Poble-sec,2014,Arts escèniques,Aforament,6299
11,el Poble-sec,2014,Arts escèniques,Entrades_Venudes,4862
11,el Poble-sec,2014,Arts escèniques,Espectacles,9
11,el Poble-sec,2014,Arts escèniques,Espectadors,5899
11,el Poble-sec,2014,Arts escèniques,Funcions,29
11,el Poble-sec,2014,Arts escèniques,Aforament,9373
11,el Poble-sec,2014,Arts escèniques,Entrades_Venudes,4971
11,el Poble-sec,2014,Arts escèniques,Espectacles,23
11,el Poble-sec,2014,Arts escèniques,Espectadors,6297
11,el Poble-sec,2014,Arts escèniques,Funcions,63
11,el Poble-sec,2014,Arts escèniques,Aforament,33084
61,la Sagrera,2014,Arts escèniques,Espectacles,21
11,el Poble-sec,2014,Arts escèniques,Entrades_Venudes,20419
11,el Poble-sec,2014,Arts escèniques,Espectacles,38
11,el Poble-sec,2014,Arts escèniques,Espectadors,26132
11,el Poble-sec,2014,Arts escèniques,Funcions,107
11,el Poble-sec,2014,Arts escèniques,Aforament,7260
11,el Poble-sec,2014,Arts escèniques,Entrades_Venudes,4259
11,el Poble-sec,2014,Arts escèniques,Espectacles,8
