Latitud,Titularitat,Codi_Districte,Tipus_Us,Notes_Equipament,Nom_Districte,Notes_Dades,Nom_Barri,Indicador,Tipus_Equipament,Nom_Equipament,Valor,Codi_Barri,Ambit,_id,Any,Longitud,TipusGeneral,TipusEquipament,Equipament
,Municipal,10,,,Sant Martí,Centre inaugurat el 10/3/2012. Les seus de Montcada i Palau de Pedralbes van tancar el 2012 per preparar el trasllat a la seu de la plaça de les Glòries.,el Parc i la Llacuna del Poblenou,Visitants,,,68363,66,Arts visuals,143,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu del Disseny de Barcelona
,Municipal,10,,,Sant Martí,Casa Bloc. Museu del Disseny de Barcelona: inaugurada el 10/03/2012. Les seus de Montcada i Palau de Pedralbes van tancar el 2012 per preparar el trasllat a la seu de la plaça de les Glòries.,el Parc i la Llacuna del Poblenou,Usuaris,,,133680,66,Arts visuals,144,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu del Disseny de Barcelona
,Municipal,10,,,Sant Martí,Casa Bloc. Museu del Disseny de Barcelona: inaugurada el 10/03/2012. Les seus de Montcada i Palau de Pedralbes van tancar el 2012 per preparar el trasllat a la seu de la plaça de les Glòries.,el Parc i la Llacuna del Poblenou,Visites_Exposicions_Temporals,,,59958,66,Arts visuals,145,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu del Disseny de Barcelona
,Municipal,10,,,Sant Martí,,el Parc i la Llacuna del Poblenou,Num_Exposicions_Temporals,,,2,66,Arts visuals,146,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu del Disseny de Barcelona
,Municipal,10,,,Sant Martí,,el Parc i la Llacuna del Poblenou,Fons_Colleccio,,,49876,66,Arts visuals,147,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu del Disseny de Barcelona
41.379059282,Privada,4,,,Les Corts,,la Maternitat i Sant Ramon,Visitants,,,1540648,20,Història i memòria,148,2012,2.120267204,Museus i espais d'exposicions,Museus i col·leccions,Museu del Futbol Club Barcelona
41.379059282,Privada,4,,,Les Corts,,la Maternitat i Sant Ramon,Usuaris,,,1540648,20,Història i memòria,149,2012,2.120267204,Museus i espais d'exposicions,Museus i col·leccions,Museu del Futbol Club Barcelona
41.384173998,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Visitants,,,33785,2,Arts visuals,163,2012,2.176939205,Museus i espais d'exposicions,Museus i col·leccions,Museu Frederic Marès
41.379059282,Privada,4,,,Les Corts,,la Maternitat i Sant Ramon,Fons_Colleccio,,,1971,20,Història i memòria,150,2012,2.120267204,Museus i espais d'exposicions,Museus i col·leccions,Museu del Futbol Club Barcelona
41.388876027,Privada,2,,,Eixample,,la Dreta de Eixample,Visitants,,,13487,7,Arts visuals,151,2012,2.163384936,Museus i espais d'exposicions,Museus i col·leccions,Museu del Modernisme Català
41.388876027,Privada,2,,,Eixample,,la Dreta de Eixample,Usuaris,,,14630,7,Arts visuals,152,2012,2.163384936,Museus i espais d'exposicions,Museus i col·leccions,Museu del Modernisme Català
41.388876027,Privada,2,,,Eixample,,la Dreta de Eixample,Fons_Colleccio,,,441,7,Arts visuals,153,2012,2.163384936,Museus i espais d'exposicions,Museus i col·leccions,Museu del Modernisme Català
41.42174827,Municipal,5,,,Sarrià-Sant Gervasi,,"Vallvidrera, el Tibidabo i les Planes",Visitants,,,125527,22,Història i memòria,154,2012,2.11979347,Museus i espais d'exposicions,Museus i col·leccions,Museu dels Autòmats del Tibidabo
41.42174827,Municipal,5,,,Sarrià-Sant Gervasi,,"Vallvidrera, el Tibidabo i les Planes",Usuaris,,,125527,22,Història i memòria,155,2012,2.11979347,Museus i espais d'exposicions,Museus i col·leccions,Museu dels Autòmats del Tibidabo
41.393626242,Privada,2,,,Eixample,,la Dreta de Eixample,Visitants,,,277064,7,Història i memòria,156,2012,2.164736478,Museus i espais d'exposicions,Museus i col·leccions,Museu Egipci de Barcelona
41.393626242,Privada,2,,,Eixample,,la Dreta de Eixample,Usuaris,,,277064,7,Història i memòria,157,2012,2.164736478,Museus i espais d'exposicions,Museus i col·leccions,Museu Egipci de Barcelona
,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Fons_Colleccio,,,72248,11,Arts visuals,158,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu Etnològic de Barcelona
41.384912046,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,82216,4,Arts visuals,159,2012,2.180305787,Museus i espais d'exposicions,Museus i col·leccions,Museu Europeu d'Art Modern. MEAM
41.384912046,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,93212,4,Arts visuals,160,2012,2.180305787,Museus i espais d'exposicions,Museus i col·leccions,Museu Europeu d'Art Modern. MEAM
41.384912046,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,,,1845,4,Arts visuals,161,2012,2.180305787,Museus i espais d'exposicions,Museus i col·leccions,Museu Europeu d'Art Modern. MEAM
41.384912046,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,,,1,4,Arts visuals,162,2012,2.180305787,Museus i espais d'exposicions,Museus i col·leccions,Museu Europeu d'Art Modern. MEAM
41.384173998,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Usuaris,,,40625,2,Arts visuals,164,2012,2.176939205,Museus i espais d'exposicions,Museus i col·leccions,Museu Frederic Marès
41.384173998,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Visites_Exposicions_Temporals,,,6009,2,Arts visuals,165,2012,2.176939205,Museus i espais d'exposicions,Museus i col·leccions,Museu Frederic Marès
41.384173998,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Num_Exposicions_Temporals,,,3,2,Arts visuals,166,2012,2.176939205,Museus i espais d'exposicions,Museus i col·leccions,Museu Frederic Marès
41.384173998,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Fons_Colleccio,,,55000,2,Arts visuals,167,2012,2.176939205,Museus i espais d'exposicions,Museus i col·leccions,Museu Frederic Marès
41.3882329,Privada,2,,,Eixample,,l'Antiga Esquerra de l'Eixample,Visitants,,,4678,8,Ciència,168,2012,2.1629603,Museus i espais d'exposicions,Museus i col·leccions,Museu Geològic del Seminari de Barcelona
41.3882329,Privada,2,,,Eixample,,l'Antiga Esquerra de l'Eixample,Usuaris,,,5534,8,Ciència,169,2012,2.1629603,Museus i espais d'exposicions,Museus i col·leccions,Museu Geològic del Seminari de Barcelona
41.375949813,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,"De març a setembre de 2012 va acollir l'exposició «Titanic. The Exhibition», que va tenir un èxit de públic excepcional (més de 167.000 visitants).  Tancat parcialment de 2010 a febrer de 2013 per obres de restauració de les Drassanes Reials.",el Raval,Visitants,,,356348,1,Història i memòria,170,2012,2.176041471,Museus i espais d'exposicions,Museus i col·leccions,Museu Marítim de Barcelona. MMB
41.375949813,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,"De març a setembre de 2012 va acollir l'exposició «Titanic. The Exhibition», que va tenir un èxit de públic excepcional (més de 167.000 visitants). Tancat parcialment de 2010 a febrer de 2013 per obres de restauració de les Drassanes Reials.",el Raval,Usuaris,,,478704,1,Història i memòria,171,2012,2.176041471,Museus i espais d'exposicions,Museus i col·leccions,Museu Marítim de Barcelona. MMB
41.375949813,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,"De març a setembre de 2012 va acollir l'exposició «Titanic. The Exhibition», que va tenir un èxit de públic excepcional (més de 167.000 visitants). Tancat parcialment de 2010 a febrer de 2013 per obres de restauració de les Drassanes Reials.",el Raval,Visites_Exposicions_Temporals,,,346566,1,Història i memòria,172,2012,2.176041471,Museus i espais d'exposicions,Museus i col·leccions,Museu Marítim de Barcelona. MMB
41.375949813,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,3,1,Història i memòria,173,2012,2.176041471,Museus i espais d'exposicions,Museus i col·leccions,Museu Marítim de Barcelona. MMB
41.375949813,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Fons_Colleccio,,,7265,1,Història i memòria,174,2012,2.176041471,Museus i espais d'exposicions,Museus i col·leccions,Museu Marítim de Barcelona. MMB
41.368853566,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,409345,11,Arts visuals,175,2012,2.153363173,Museus i espais d'exposicions,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC
41.368853566,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,878585,11,Arts visuals,176,2012,2.153363173,Museus i espais d'exposicions,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC
41.368853566,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visites_Exposicions_Temporals,,,357527,11,Arts visuals,177,2012,2.153363173,Museus i espais d'exposicions,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC
41.368853566,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Num_Exposicions_Temporals,,,5,11,Arts visuals,178,2012,2.153363173,Museus i espais d'exposicions,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC
41.368853566,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Fons_Colleccio,,,290142,11,Arts visuals,179,2012,2.153363173,Museus i espais d'exposicions,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC
41.366249336,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,84783,11,Història i memòria,180,2012,2.157076095,Museus i espais d'exposicions,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch
41.366249336,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,200179,11,Història i memòria,181,2012,2.157076095,Museus i espais d'exposicions,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch
41.366249336,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visites_Exposicions_Temporals,,,90557,11,Història i memòria,182,2012,2.157076095,Museus i espais d'exposicions,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch
41.3791747,Pública no municipal,1,,,Ciutat Vella,,el Raval,Fons_Colleccio,,,89,1,Història i memòria,194,2012,2.1744127,Museus i espais d'exposicions,Espais d'interès arquitectònic,Palau Güell
41.366249336,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Num_Exposicions_Temporals,,,6,11,Història i memòria,183,2012,2.157076095,Museus i espais d'exposicions,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch
41.366249336,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Fons_Colleccio,,,837,11,Història i memòria,184,2012,2.157076095,Museus i espais d'exposicions,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,948869,4,Arts visuals,185,2012,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,1087765,4,Arts visuals,186,2012,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,,,142220,4,Arts visuals,187,2012,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,,,5,4,Arts visuals,188,2012,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,"El 2012 es va dur a terme una reordenació de la col·lecció, fet que va determinar una variació important en el nombre total de peces inventariades.","Sant Pere, Santa Caterina i la Ribera",Fons_Colleccio,,,4249,4,Arts visuals,189,2012,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.3791747,Pública no municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,254609,1,Història i memòria,190,2012,2.1744127,Museus i espais d'exposicions,Espais d'interès arquitectònic,Palau Güell
41.3791747,Pública no municipal,1,,,Ciutat Vella,,el Raval,Usuaris,,,255071,1,Història i memòria,191,2012,2.1744127,Museus i espais d'exposicions,Espais d'interès arquitectònic,Palau Güell
41.3791747,Pública no municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,254609,1,Història i memòria,192,2012,2.1744127,Museus i espais d'exposicions,Espais d'interès arquitectònic,Palau Güell
41.3791747,Pública no municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,1,1,Història i memòria,193,2012,2.1744127,Museus i espais d'exposicions,Espais d'interès arquitectònic,Palau Güell
41.396100952,Pública no municipal,2,,,Eixample,,la Dreta de Eixample,Visitants,,,734450,7,Arts visuals,195,2012,2.159514266,Museus i espais d'exposicions,Centres d'exposicions,Palau Robert
41.396100952,Pública no municipal,2,,,Eixample,,la Dreta de Eixample,Usuaris,,,734450,7,Arts visuals,196,2012,2.159514266,Museus i espais d'exposicions,Centres d'exposicions,Palau Robert
41.396100952,Pública no municipal,2,,,Eixample,,la Dreta de Eixample,Visites_Exposicions_Temporals,,,725000,7,Arts visuals,197,2012,2.159514266,Museus i espais d'exposicions,Centres d'exposicions,Palau Robert
41.396100952,Pública no municipal,2,,,Eixample,,la Dreta de Eixample,Num_Exposicions_Temporals,,,1,7,Arts visuals,198,2012,2.159514266,Museus i espais d'exposicions,Centres d'exposicions,Palau Robert
41.370666,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,85950,11,Història i memòria,199,2012,2.149491,Museus i espais d'exposicions,Espais d'interès arquitectònic,Pavelló Mies van der Rohe
41.370666,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,85950,11,Història i memòria,200,2012,2.149491,Museus i espais d'exposicions,Espais d'interès arquitectònic,Pavelló Mies van der Rohe
41.386823,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,1080187,4,Ciència,201,2012,2.190346,Museus i espais d'exposicions,Museus i col·leccions,Zoo de Barcelona
41.386823,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,1080187,4,Ciència,202,2012,2.190346,Museus i espais d'exposicions,Museus i col·leccions,Zoo de Barcelona
41.386823,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Fons_Colleccio,,,2142,4,Ciència,203,2012,2.190346,Museus i espais d'exposicions,Museus i col·leccions,Zoo de Barcelona
41.377227254,Pública no municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,151093,1,Arts visuals,1,2011,2.175597264,Museus i espais d'exposicions,Centres d'exposicions,Arts Santa Mònica. Centre de la Creativitat
41.377227254,Pública no municipal,1,,,Ciutat Vella,,el Raval,Usuaris,,,175147,1,Arts visuals,2,2011,2.175597264,Museus i espais d'exposicions,Centres d'exposicions,Arts Santa Mònica. Centre de la Creativitat
41.377227254,Pública no municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,151093,1,Arts visuals,3,2011,2.175597264,Museus i espais d'exposicions,Centres d'exposicions,Arts Santa Mònica. Centre de la Creativitat
41.377227254,Pública no municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,16,1,Arts visuals,4,2011,2.175597264,Museus i espais d'exposicions,Centres d'exposicions,Arts Santa Mònica. Centre de la Creativitat
41.386872640,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,15891,4,Història i memòria,5,2011,2.181806284,Arxius i biblioteques patrimonials,Arxius,Arxiu Fotogràfic de Barcelona
41.386872640,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,17116,4,Història i memòria,6,2011,2.181806284,Arxius i biblioteques patrimonials,Arxius,Arxiu Fotogràfic de Barcelona
41.386872640,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,,,15891,4,Història i memòria,7,2011,2.181806284,Arxius i biblioteques patrimonials,Arxius,Arxiu Fotogràfic de Barcelona
41.386872640,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,,,3,4,Història i memòria,8,2011,2.181806284,Arxius i biblioteques patrimonials,Arxius,Arxiu Fotogràfic de Barcelona
41.403188985,Privada,2,,,Eixample,,la Sagrada Família,Visitants,,,3202000,6,Història i memòria,9,2011,2.174826626,Museus i espais d'exposicions,Espais d'interès arquitectònic,Basílica de la Sagrada Família
41.403188985,Privada,2,,,Eixample,,la Sagrada Família,Usuaris,,,3202000,6,Història i memòria,10,2011,2.174826626,Museus i espais d'exposicions,Espais d'interès arquitectònic,Basílica de la Sagrada Família
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Visitants,,,782529,14,Arts visuals,11,2011,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Usuaris,,,1619181,14,Arts visuals,12,2011,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Visites_Exposicions_Temporals,,,1181391,14,Arts visuals,13,2011,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Num_Exposicions_Temporals,,,18,14,Arts visuals,14,2011,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.402912812,Privada,2,,,Eixample,,el Parc i la Llacuna del Poblenou,Visitants,,,12160,66,Arts visuals,15,2011,2.194947848,Museus i espais d'exposicions,Museus i col·leccions,Can Framis. Fundació Vila Casas
41.402912812,Privada,2,,,Eixample,,el Parc i la Llacuna del Poblenou,Usuaris,,,12892,66,Arts visuals,16,2011,2.194947848,Museus i espais d'exposicions,Museus i col·leccions,Can Framis. Fundació Vila Casas
41.402912812,Privada,2,,,Eixample,,el Parc i la Llacuna del Poblenou,Visites_Exposicions_Temporals,,,2952,66,Arts visuals,17,2011,2.194947848,Museus i espais d'exposicions,Museus i col·leccions,Can Framis. Fundació Vila Casas
